tweet_text,tweet_time,tweet_place
Good Vibes 🌴 https://t.co/hKv7lPO0vB,Thu Jan 17 16:25:52 +0000 2019,"Boston, MA"
😂😂😂 https://t.co/p7w0XDg8D8,Thu Jan 17 16:25:49 +0000 2019,"Boston, MA"
"Want to work in #Boston, MA? View our latest opening: https://t.co/nWRWOtj9Xh #Accounting",Thu Jan 17 16:25:40 +0000 2019,"Boston, MA"
@dykesonly i have sent nudes to . absolutely everyone ive ever met,Thu Jan 17 16:25:32 +0000 2019,"Boston, MA"
"Boston, MA too https://t.co/052MDMd1WL",Thu Jan 17 16:25:15 +0000 2019,"Boston, MA"
Birthday boxes been good this year so far 👀 #LLSIF https://t.co/eACrc0uJUd,Thu Jan 17 16:25:10 +0000 2019,"Boston, MA"
"#tbt To last summer when I totally pulled off being @brendonurie 
#PanicAtTheDisco #HouseOfMemories @ TD Garden https://t.co/8juq5moa7E",Thu Jan 17 16:25:05 +0000 2019,"Boston, MA"
1/3 even .. Sounds Sounds they SERIOUS,Thu Jan 17 16:24:55 +0000 2019,"Boston, MA"
I wanna whine with all my winos here🍷 https://t.co/Nn2RluazVj,Thu Jan 17 16:24:45 +0000 2019,"Boston, MA"
@NeutralJing @Talldarkandfly @cottoncandyfro Clearly we’re terrible friends 😩,Thu Jan 17 16:24:31 +0000 2019,"Boston, MA"
"Terrific turnout at #FoodSystems Caucus, 1st Food Systems caucus in a state Legislature in the U.S.! Kudos to the 6… https://t.co/NRc394aZfl",Thu Jan 17 16:24:28 +0000 2019,"Boston, MA"
"Ready to recommit to the fight for reproductive freedom in the 2019-2020 legislative session with @PPAdvocacyMA,… https://t.co/AoZ6x3fq6o",Thu Jan 17 16:24:17 +0000 2019,"Boston, MA"
Influence being so powerful...I'll take the Princess for. 500 MILLION. OOOk . Agreed.. PUAHHAHAHAHHAHAA,Thu Jan 17 16:24:11 +0000 2019,"Boston, MA"
"I hate a mfer, “i mind my business but...” nah you not minding it hard enough then. Don’t talk to me about nothing… https://t.co/RePIznyKAH",Thu Jan 17 16:24:05 +0000 2019,"Boston, MA"
"@ofsevit I ride through there daily and think the same thing.  Like, I don't think I've ever seen the right side la… https://t.co/pxQ0TN0siZ",Thu Jan 17 16:23:32 +0000 2019,"Boston, MA"
"ผลของการนัดเพื่อนผิดเวลาไป 1 ชม! #ฉันรอเธออยู่ อัพรูปหน้าบ้านมันซะเลย 555 #วันนี้ท้องฟ้าสดใส @ Commonwealth, Bright… https://t.co/HErw7UJbH3",Thu Jan 17 16:22:59 +0000 2019,"Boston, MA"
@niicaaaaaaaaaa I be looking around like their seeing extra ppl lol,Thu Jan 17 16:22:55 +0000 2019,"Boston, MA"
"Watch this recap video of first semester I’m in with @shannvnn . Also, excuse the unkempt beard 🤷🏽‍♂️

https://t.co/2zzxtouV1l",Thu Jan 17 16:22:51 +0000 2019,"Boston, MA"
"Con todo respeto, el carro bomba es una cortina de humo y es lamentable. todas las vidas inocentes qué se pierden.",Thu Jan 17 16:22:46 +0000 2019,"Boston, MA"
"To carry forward this thread, my recent op-ed in @bmj_latest explores in more depth some of the reasons doctors do… https://t.co/YUPtw2TJkc",Thu Jan 17 16:22:34 +0000 2019,"Boston, MA"
Lol https://t.co/tFr67gpqug,Thu Jan 17 16:22:28 +0000 2019,"Boston, MA"
"Woohoo !! Boarded in 1A and almost time to get this bird up. See you soon, warm weather !!",Thu Jan 17 16:22:26 +0000 2019,"Boston, MA"
"@PozeKoW_ Yes, that’s what it was. I’ll tell you one thing they won’t try no Haitians today!!!!",Thu Jan 17 16:22:14 +0000 2019,"Boston, MA"
@MarDieye @UNDP @whatthewomensay Thank you &amp; delighted to partner with @UNDP,Thu Jan 17 16:21:56 +0000 2019,"Boston, MA"
Determination of tricyclic antidepressants in human urine samples by the three-step sample pretreatment followed by… https://t.co/EiU9I4UHTe,Thu Jan 17 16:21:54 +0000 2019,"Boston, MA"
@GOATdistrict @Panthers https://t.co/44fc1Z18fY,Thu Jan 17 16:21:26 +0000 2019,"Boston, MA"
@ProtesterPossum https://t.co/xrOhPBYDUf,Thu Jan 17 16:21:21 +0000 2019,"Boston, MA"
&amp; soooooo 😂😭 https://t.co/TLh6IWdotX,Thu Jan 17 16:21:09 +0000 2019,"Boston, MA"
@Hacachuu Hahaha. Do we have a choice? At some point Slack will force you to update the app,Thu Jan 17 16:21:08 +0000 2019,"Boston, MA"
I love the confidence! #NFLPlayoffs https://t.co/C3FuwRpONJ,Thu Jan 17 16:20:06 +0000 2019,"Boston, MA"
@cottoncandyfro We’re slackers. Plain and simple 😔,Thu Jan 17 16:20:02 +0000 2019,"Boston, MA"
@MassTreasury inauguration yesterday in the recently renovated @MA_Senate chamber #mapoli https://t.co/UHjvDmXjCK,Thu Jan 17 16:19:48 +0000 2019,"Boston, MA"
The International Assocation of Chiefs of Police has adpopted a resolution regarding cannabis and driving. #NSCADID https://t.co/MC78CAi35x,Thu Jan 17 16:19:46 +0000 2019,"Boston, MA"
Vegans https://t.co/p8yhxIpgt2,Thu Jan 17 16:19:44 +0000 2019,"Boston, MA"
"@CStewartTheNow Ban the dude who shot this 💩 cell video too. Keep him in frame!! You missed the impact.

Maybe thanos was right.",Thu Jan 17 16:19:42 +0000 2019,"Boston, MA"
"Many of our medical decisions have little to no data behind them, &amp; cause unnecessary work for other staff + induce… https://t.co/6Pty49h755",Thu Jan 17 16:19:29 +0000 2019,"Boston, MA"
I see Star Trek Uniform and Bellhop. What do you think of the new @united uniforms? https://t.co/3WDCLGZugJ,Thu Jan 17 16:19:27 +0000 2019,"Boston, MA"
Can eating #hotchicken make you COOLER? Scientists say- 😎. Come to our first hot chicken night on Monday 1/21 and s… https://t.co/Kv6XiAZm0y,Thu Jan 17 16:19:27 +0000 2019,"Boston, MA"
@brooksied Why are you so hilarious? Miss you!,Thu Jan 17 16:19:26 +0000 2019,"Boston, MA"
Dos dias de peda muy buenas 👌 #cumpleaños,Thu Jan 17 16:19:16 +0000 2019,"Boston, MA"
@Dre_Kindness Lmaooooo,Thu Jan 17 16:19:07 +0000 2019,"Boston, MA"
@Easy_arches But have you used it???,Thu Jan 17 16:18:56 +0000 2019,"Boston, MA"
Shut ya white ass up https://t.co/hcqOmMiDXX,Thu Jan 17 16:18:54 +0000 2019,"Boston, MA"
@CarrathusJoshua Lmaoo woke finna lie for Twitter bet !,Thu Jan 17 16:18:53 +0000 2019,"Boston, MA"
@BrianSumers Maybe something with a Tulip? Or are they going to adopt the Marriott logo since those jackets will ma… https://t.co/rz044QB6qH,Thu Jan 17 16:18:53 +0000 2019,"Boston, MA"
Procrastinated and now Micks show next week is sold out and I’m ticketless 😩,Thu Jan 17 16:18:41 +0000 2019,"Boston, MA"
Ok the Backstreet Boys and Jesse McCartney have both released music this year and I’m just really not sure what the year is anymore?,Thu Jan 17 16:18:16 +0000 2019,"Boston, MA"
Ultra-High-Performance Liquid Chromatography Tandem Mass Spectrometry Assay for Determination of Endogenous GHB and… https://t.co/ZnAzo96Vgg,Thu Jan 17 16:18:02 +0000 2019,"Boston, MA"
"My latest for @chnews is about the old alma mater, and its quest to prove it can win championships. https://t.co/4YpVdPtAp3",Thu Jan 17 16:17:59 +0000 2019,"Boston, MA"
Twitter name change ☝🏻 🥰,Thu Jan 17 16:17:26 +0000 2019,"Boston, MA"
About time 😍 https://t.co/fzh23ibUcG,Thu Jan 17 16:17:09 +0000 2019,"Boston, MA"
@ChelseaFC announce @FinallyMario,Thu Jan 17 16:17:06 +0000 2019,"Boston, MA"
@fundatoris just ate some delicious Carolina Dip. Will eat the other pack on my flight to Vegas tonight.… https://t.co/zfMD5LqQ7g,Thu Jan 17 16:17:04 +0000 2019,"Boston, MA"
"#shlobbyday is now trending in #Boston

https://t.co/EKIgDaD1wX https://t.co/Sx80pjXjpo",Thu Jan 17 16:16:58 +0000 2019,"Boston, MA"
@QuinettaPhD @AOMConnect @jelerica I couldn’t agree more! The AOM program team are true experts! Thank you thank you thank you!,Thu Jan 17 16:16:57 +0000 2019,"Boston, MA"
"Honestly, I don’t know that my life will be fulfilling if I don’t end up with someone as creatively inclined as me",Thu Jan 17 16:16:50 +0000 2019,"Boston, MA"
Mid way through January and still motivated to eat healthy 🙌🏼. @eatbychloe has a ton of great options like this Spi… https://t.co/LY0tOO53Yj,Thu Jan 17 16:16:47 +0000 2019,"Boston, MA"
@RoxburyRuf Lmao that’s my mom,Thu Jan 17 16:16:44 +0000 2019,"Boston, MA"
@ctfu_gotem 😂😂😂😂😂😂 I don’t like him either lol,Thu Jan 17 16:16:40 +0000 2019,"Boston, MA"
Sad ☹️ https://t.co/OgqDnKG8k4,Thu Jan 17 16:16:32 +0000 2019,"Boston, MA"
@niicaaaaaaaaaa I love when they cuss me out and call me “Mira Mira bitch” “Spanish bitch” “Goya” I die laughing ca… https://t.co/xrYKsrGNmV,Thu Jan 17 16:16:19 +0000 2019,"Boston, MA"
All the other white people came up to me after saying thank you and that they should’ve said something. But you DID… https://t.co/9o60jWKKdt,Thu Jan 17 16:16:11 +0000 2019,"Boston, MA"
"Levels of illicit drug use in France in 2017
Stanislas Spilka, Jean-Baptiste Richard, et al
French Monitoring Centr… https://t.co/ObaXYbkQS6",Thu Jan 17 16:16:10 +0000 2019,"Boston, MA"
Any of my Twitter buds know someone at @costarastrology ?,Thu Jan 17 16:16:10 +0000 2019,"Boston, MA"
I told my mom I had no plus one for all the upcoming weddings and she said “how about one of the Red Sox” as if this was an attainable thing,Thu Jan 17 16:15:57 +0000 2019,"Boston, MA"
@robsevy Have arthritis just about everywhere. It helps me. But it's no miracle cure.,Thu Jan 17 16:15:48 +0000 2019,"Boston, MA"
Of course we are getting a blizzard in Boston the day my husband is suppose to get home after not seeing him for a week...😫,Thu Jan 17 16:15:44 +0000 2019,"Boston, MA"
https://t.co/NyYmmFhHZf,Thu Jan 17 16:15:31 +0000 2019,"Boston, MA"
"Colorimetric Determination of (Aminoalkyl)indole-containing Synthetic Cannabimimetics
Hasan Durmus, Selen Durmazel… https://t.co/L0MgeQibd3",Thu Jan 17 16:15:21 +0000 2019,"Boston, MA"
@RoxburyRuf You should take her back home soon.,Thu Jan 17 16:15:19 +0000 2019,"Boston, MA"
I know who you are👀😂 https://t.co/tSC0jZEUBj,Thu Jan 17 16:15:13 +0000 2019,"Boston, MA"
"Backes in for Acciari, Moore in for Grzelcyk. Backes to the line with center Kuraly and wing Wagner. Moore to play with Miller",Thu Jan 17 16:14:55 +0000 2019,"Boston, MA"
@Yo_its_Calv No one is bothered about something until it effects them in some way,Thu Jan 17 16:14:43 +0000 2019,"Boston, MA"
"Amazing times latin_central and pachangaboston last week 😎 Upcoming dates:
01/18: latin_central lafabricacentral_cl… https://t.co/vbtXK4CUMF",Thu Jan 17 16:14:28 +0000 2019,"Boston, MA"
I love how creative my brother is now. Stay tuned #OTA$hit,Thu Jan 17 16:14:23 +0000 2019,"Boston, MA"
@niicaaaaaaaaaa And according to the African Americans French Montana shouldn’t use the word “nigga”. Honesty I laughed so hard,Thu Jan 17 16:14:12 +0000 2019,"Boston, MA"
By far one of my favorite things when two creatives fall in love and marry ✨ All the feels https://t.co/uXBN5ey1fc,Thu Jan 17 16:13:35 +0000 2019,"Boston, MA"
@nathanpboston @BenRobinsonMV @_EmilyNorton Maybe a new bench? A bookshelf for books on urbanism and sustainability?,Thu Jan 17 16:13:35 +0000 2019,"Boston, MA"
A clinical trial on the acute effects of methadone and buprenorphine on actual driving and cognitive function of he… https://t.co/dcQKYlDt2Y,Thu Jan 17 16:13:16 +0000 2019,"Boston, MA"
@PozeKoW_ Read the whole thing. Also that was on Boston in late 90’s to like 2000 isk about anywhere else. I’m spea… https://t.co/5llHTX3V5j,Thu Jan 17 16:13:08 +0000 2019,"Boston, MA"
@2xfly I thought he was dead 💀,Thu Jan 17 16:12:46 +0000 2019,"Boston, MA"
Cool new website for @HuntNewsNU  get on it and see what’s new 💥💥 https://t.co/HuFOFaUiCL,Thu Jan 17 16:12:42 +0000 2019,"Boston, MA"
"Again the problem isn’t if you’re Cape Verdean, Haitian, or whatever the problem is why weren’t our culture comfort… https://t.co/Ih6SI8XIJh",Thu Jan 17 16:12:08 +0000 2019,"Boston, MA"
"SOULJAAA BOY ?? SOULJA BOY ??

I HAD THE BIGGEST COMEBACK !!!",Thu Jan 17 16:11:50 +0000 2019,"Boston, MA"
"@debpasternak @mariarobinsonMA @MassSierraClub Thank you @debpasternak, and congratulations on being selected as th… https://t.co/sHY7hISfB4",Thu Jan 17 16:11:47 +0000 2019,"Boston, MA"
@BobbyScott @SpeakerPelosi On 2024 - that Mitch 🐢 Slow.,Thu Jan 17 16:11:35 +0000 2019,"Boston, MA"
@EdLaborCmte @SpeakerPelosi @BobbyScott 2024?,Thu Jan 17 16:10:58 +0000 2019,"Boston, MA"
Don’t worry them niggas should be getting shut down soon smh https://t.co/emwWWdx52p,Thu Jan 17 16:10:49 +0000 2019,"Boston, MA"
5 years ago each can took 12 seconds and I handled each one. now...😯 https://t.co/uczWmf5gRH,Thu Jan 17 16:10:45 +0000 2019,"Boston, MA"
"If you're looking for work in #Boston, MA, check out this #BusinessMgmt job via the link in our bio: Scrum Master -… https://t.co/a09S98w90J",Thu Jan 17 16:10:40 +0000 2019,"Boston, MA"
"@MihaiSterian Yep. That world is fairly foreign to me. I understand it, but I have no real experience or colleagues that do that stuff.",Thu Jan 17 16:10:37 +0000 2019,"Boston, MA"
@WeberKing Calling a friend by dialing their number,Thu Jan 17 16:10:28 +0000 2019,"Boston, MA"
I should of bought the cold gear leggings. My legs are freezing.,Thu Jan 17 16:10:25 +0000 2019,"Boston, MA"
Wow!!!! All I can say is VOTE VOTE VOTE! Hold ppl accountable. This doesn’t effect me but again it does and just ca… https://t.co/E753YoF1T3,Thu Jan 17 16:10:08 +0000 2019,"Boston, MA"
im never gonna take better pictures than these and it’s so sad https://t.co/4tLEwtjZg4,Thu Jan 17 16:09:52 +0000 2019,"Boston, MA"
"@jehanalladina @UREssien welcome! twitter is the best of times, it is the worst of times, and it’s most definitely a sign of the times",Thu Jan 17 16:08:47 +0000 2019,"Boston, MA"
Had to threaten this old white dude cause he was being mad racist to the female McDonalds employees. 🤦🏾‍♂️ I should… https://t.co/fYbCcgNA1p,Thu Jan 17 16:08:39 +0000 2019,"Boston, MA"
Your lunch break reading material has arrived https://t.co/8RBztgeUr0,Thu Jan 17 16:07:46 +0000 2019,"Boston, MA"
can u imagine https://t.co/o6Qt7noywc,Thu Jan 17 16:06:57 +0000 2019,"Boston, MA"
@TheRealGopack45 Bro your most welcome anytime Trade next time take care 👋 happy Grinding Stardust And XP have fun stay safe,Thu Jan 17 16:06:52 +0000 2019,"Boston, MA"
Tonight we will be attending a special screening and Q&amp;A for #Smilf season 2! Frankie Shaw will also be there!… https://t.co/cWkaLB8GQG,Thu Jan 17 16:06:47 +0000 2019,"Boston, MA"
@padrestove This really the man that snaps ur girl now 🤦🏻‍♂️,Thu Jan 17 16:06:41 +0000 2019,"Boston, MA"
"This is major loach to ground control! I’m stepping in some shit, and floating in a very dumbass way, and the stars… https://t.co/pwKckJHEJH",Thu Jan 17 16:06:23 +0000 2019,"Boston, MA"
@SenGillibrand Blocked,Thu Jan 17 16:06:08 +0000 2019,"Boston, MA"
Top 3 receiver in the game currently. https://t.co/XMW43kpqNF,Thu Jan 17 16:06:06 +0000 2019,"Boston, MA"
"#TBT 
#EverythingWeGot 
#GoPats https://t.co/wgj6JXy7gc",Thu Jan 17 16:06:05 +0000 2019,"Boston, MA"
Hi,Thu Jan 17 16:05:56 +0000 2019,"Boston, MA"
@CyrusMMcQueen @Zeus350Z He hasn’t tweeted a word about 4 Americans getting killed by ISIS. And it’s also already y… https://t.co/yWq2AJgxXQ,Thu Jan 17 16:05:54 +0000 2019,"Boston, MA"
@SingleWithFries how long do you anticipate it will take you to record the #hidewithme audiobook? @sorbonified,Thu Jan 17 16:05:28 +0000 2019,"Boston, MA"
"My family never gets to do anything, so I always cover our trips. Even bringing my uncle along with us this time, s… https://t.co/b84IsuPEWM",Thu Jan 17 16:04:52 +0000 2019,"Boston, MA"
@wxjay Major suck,Thu Jan 17 16:04:20 +0000 2019,"Boston, MA"
Reminders: #womenshealthispublichealth #womensrightsarehumanrights,Thu Jan 17 16:04:15 +0000 2019,"Boston, MA"
"#PublicHealthHaiku
Guns are path to death -
Temptation for suicide -
Big risk in the home.
@MomsDemand… https://t.co/s2C5zW7Qx5",Thu Jan 17 16:04:13 +0000 2019,"Boston, MA"
@_EugeneJunior @PatrickMichel__ https://t.co/qvOy9gZIPY,Thu Jan 17 16:03:48 +0000 2019,"Boston, MA"
@xiruxi @gelles you skipped Harris,Thu Jan 17 16:03:48 +0000 2019,"Boston, MA"
"De volta em BOS mas admito que o core ta apertado e eu só queria o colo dos meus pais. Aff, dar tchau nunca fica fá… https://t.co/M1ExPaGOri",Thu Jan 17 16:03:48 +0000 2019,"Boston, MA"
“Take your protein pills and shove them up your ass. Ground control to major loach. Commencing countdown to me kick… https://t.co/KWkp4m0WeU,Thu Jan 17 16:03:43 +0000 2019,"Boston, MA"
Open the government Mitch. https://t.co/utuPv4OJUA,Thu Jan 17 16:03:32 +0000 2019,"Boston, MA"
WOW! https://t.co/FKBw51vfaB,Thu Jan 17 16:03:31 +0000 2019,"Boston, MA"
"We all agree Keurig coffee is terrible across the board, right? I’m pretty sure all the different pods taste the sa… https://t.co/KMbi4pOlf6",Thu Jan 17 16:03:22 +0000 2019,"Boston, MA"
@MrAceB85 Haitians and CV’s were more afraid of their parents than some dummy at school the disrespectful Americans… https://t.co/ZruUfoC6Ym,Thu Jan 17 16:03:17 +0000 2019,"Boston, MA"
Eat the Monkey to much faces a death in ya heart. SMDH,Thu Jan 17 16:03:07 +0000 2019,"Boston, MA"
I love when my theatre degree shows its usefulness in my not theatre job. We had a meeting with the CEO today and w… https://t.co/DhIkY84Rjl,Thu Jan 17 16:03:00 +0000 2019,"Boston, MA"
When you are forced to work and not get paid it’s called slavery,Thu Jan 17 16:02:39 +0000 2019,"Boston, MA"
@ColleenB123 ahh yes. Brings me back to days of attempting to hygiene myself while my babe screamed bloody murder c… https://t.co/ADLtXUL3SI,Thu Jan 17 16:02:20 +0000 2019,"Boston, MA"
"@mvassy14 Both, unfortunately",Thu Jan 17 16:02:17 +0000 2019,"Boston, MA"
"Bruins updates, per Cassidy. Tuukka Rask starts tonight, John Moore in for Grzelcyk. David Backes will be in the li… https://t.co/mLDkver2ei",Thu Jan 17 16:02:15 +0000 2019,"Boston, MA"
"If you're looking for work in , check out this #operations job via the link in our bio: Equipment Operator - w/ Hoi… https://t.co/KsUfQBb3Gh",Thu Jan 17 16:01:53 +0000 2019,"Boston, MA"
No m pienso ir d Boston sin comprarme la camiseta de Irving d los Celtics,Thu Jan 17 16:01:52 +0000 2019,"Boston, MA"
"@AidenWolfe @DeadBunnyFrank He’d have my vote too. I still see a comedian doing a joke that everyone was in one, al… https://t.co/DvozhzTQhe",Thu Jan 17 16:01:51 +0000 2019,"Boston, MA"
We will not stop until everyone has access to quality and affordable reproductive health care. And we will continue… https://t.co/e2R2D05uK5,Thu Jan 17 16:01:36 +0000 2019,"Boston, MA"
If U see MONKEY. ITS COOLu SHOULD SEE MONEY ITS HOW THEY DO ME.  SKIP IT ENJOY YA CAKE.   I TAKE IT WITH STRIDE I L… https://t.co/KWXuQNinia,Thu Jan 17 16:01:11 +0000 2019,"Boston, MA"
@wagesofwins Omg Better of Ted in 2019 would be amazing,Thu Jan 17 16:01:10 +0000 2019,"Boston, MA"
@furioursus Or seeing that they are trending,Thu Jan 17 16:00:26 +0000 2019,"Boston, MA"
"I don't know man.We decided to stay in PR for TWO days before we sail on Freedom of the Seas this winter, but the h… https://t.co/DFJAz4EZZK",Thu Jan 17 16:00:09 +0000 2019,"Boston, MA"
In 1973 I was thirty-five years old when the Supreme Court decided the case of Roe v Wade. I lived the first three… https://t.co/r0d3GSiAbM,Thu Jan 17 16:00:09 +0000 2019,"Boston, MA"
Thank you @Refinery29 for educating your followers on #snapchat about abortion and a woman’s right to choose today.… https://t.co/g4G6Jpi9J3,Thu Jan 17 16:00:06 +0000 2019,"Boston, MA"
@RepAdamSchiff How about conspiracy Rudy?,Thu Jan 17 15:59:56 +0000 2019,"Boston, MA"
"Cheerio, Beantown. It’s been fun. 
But now, home again, home again, jiggity jig. 
#RoadWarrior",Thu Jan 17 15:59:55 +0000 2019,"Boston, MA"
"Ooh your not Nigerian, damm I’m sorry must be a sad life",Thu Jan 17 15:59:51 +0000 2019,"Boston, MA"
Interested in giving your feedback at a campus roundtable? @NeatoAgency is hosting a student forum @BU_Tweets next… https://t.co/MctgIbv8v0,Thu Jan 17 15:59:48 +0000 2019,"Boston, MA"
Unexpected fire alarm in 21 degree weather. Hell nawwww,Thu Jan 17 15:59:38 +0000 2019,"Boston, MA"
@BarackObarber From Wood Ave,Thu Jan 17 15:59:26 +0000 2019,"Boston, MA"
https://t.co/BzyQaF2jWV,Thu Jan 17 15:59:16 +0000 2019,"Boston, MA"
@CamEdwards @RobProvince I watched it.  Agreed.,Thu Jan 17 15:59:12 +0000 2019,"Boston, MA"
Cowards. https://t.co/LW5lnx2JCG,Thu Jan 17 15:59:12 +0000 2019,"Boston, MA"
@mindpox @GadSaad @Gillette Literally the whole time dumpass,Thu Jan 17 15:59:09 +0000 2019,"Boston, MA"
"@DutchReBelle Yup, facts. Idk why but I do know back then it was tough in high school and the Americans didn’t let… https://t.co/zuhwLZwBGB",Thu Jan 17 15:59:08 +0000 2019,"Boston, MA"
Ooo LOOK YA GIFTS. NIW DON'T EAT THE MONEY ITS REAL.................... only those who haven't fundraised since 4 a… https://t.co/ChPj14UAvv,Thu Jan 17 15:59:05 +0000 2019,"Boston, MA"
Finally Got A Groudon Pokédex Edition 😜 🤣 😂 😁 😯 😲 https://t.co/XuKa1BuXVi,Thu Jan 17 15:59:05 +0000 2019,"Boston, MA"
"@BarackObama @MichelleObama Happy Birthday to a real First Lady and a class act, all the Best Michelle",Thu Jan 17 15:59:03 +0000 2019,"Boston, MA"
@k8prks https://t.co/LWLoTiirz3,Thu Jan 17 15:58:23 +0000 2019,"Boston, MA"
"Ground control to Major Loach, ground control to Major Loach",Thu Jan 17 15:58:11 +0000 2019,"Boston, MA"
"Well, I would put it this way: the GOP has finally been *exposed* as “the drunken frat-boy party” https://t.co/xCuZx9gFyq",Thu Jan 17 15:57:47 +0000 2019,"Boston, MA"
Today we join @PPAdvocacyMA @ProChoiceMass @Sen_Chandler @KarenSpilka @SpeakerDeLeo @rephaddad @JulianCyr… https://t.co/4gVwhrg0Uj,Thu Jan 17 15:57:39 +0000 2019,"Boston, MA"
@captainmarvel I came here for Goose,Thu Jan 17 15:57:19 +0000 2019,"Boston, MA"
@niicaaaaaaaaaa They try to tell French Montana he’s not black that man come str8 from Morocco,Thu Jan 17 15:57:13 +0000 2019,"Boston, MA"
Exactly! https://t.co/Wo9KxCpJ8y,Thu Jan 17 15:56:53 +0000 2019,"Boston, MA"
"By reconnecting with ourself in present #reality, we can rediscover &amp; refine our own, true #values (not those of so… https://t.co/QI1VAf006Z",Thu Jan 17 15:56:44 +0000 2019,"Boston, MA"
"This was me. My hair too long, I’m too light https://t.co/KlJTg0ycSC",Thu Jan 17 15:56:38 +0000 2019,"Boston, MA"
"@Jim_Knapp lol. i am defensive  guy in general. got it. 

hart to fit all the context in a tweet.",Thu Jan 17 15:56:28 +0000 2019,"Boston, MA"
was told i can’t cuff my pants at work which is simply biphobic and i will not stand for it,Thu Jan 17 15:56:15 +0000 2019,"Boston, MA"
"@everydaywood Veryyy, living her best life. Ain’t no judgement on this side.",Thu Jan 17 15:56:15 +0000 2019,"Boston, MA"
👇🏻 https://t.co/l30p3gCMrs,Thu Jan 17 15:56:02 +0000 2019,"Boston, MA"
"#healthyyouthact is now trending in #Boston

https://t.co/529f4QfXCC https://t.co/y3KAROt38L",Thu Jan 17 15:56:01 +0000 2019,"Boston, MA"
https://t.co/XqjSvm9ZXb,Thu Jan 17 15:55:59 +0000 2019,"Boston, MA"
https://t.co/WBMyqMVode,Thu Jan 17 15:55:59 +0000 2019,"Boston, MA"
"@RoxburyRuf Back then they did. There’s a historical ship from that year in New Bedford, you should visit. I’m sure… https://t.co/B4KlLVFfBI",Thu Jan 17 15:55:53 +0000 2019,"Boston, MA"
@bo7ammoood ماتشوفني قلت ياشينكم...,Thu Jan 17 15:55:49 +0000 2019,"Boston, MA"
A PLUS IT COULDN'T BE A PC FIGHT PICTURE THAT SMDH. OK BROADCASTING ALL THE FACTS TO THE NEEDLE HEAD PIN POINT OK A… https://t.co/1PYkl7RLWt,Thu Jan 17 15:55:48 +0000 2019,"Boston, MA"
"I say this often, but I’m fairly certain that @GregProops and his wife Jennifer are the coolest people alive. The w… https://t.co/x3X4s7VNFt",Thu Jan 17 15:55:07 +0000 2019,"Boston, MA"
Bunun adına göt korkusu diyoruz biz kardeşim https://t.co/nb6WXzwdSD,Thu Jan 17 15:55:01 +0000 2019,"Boston, MA"
"If Michelle Obama taught at Wakanda U or ANY HBCU, the GOP would have had a shitfit about ""exclusion."" 

But the bo… https://t.co/oV5ZhJczzJ",Thu Jan 17 15:54:37 +0000 2019,"Boston, MA"
"「An artist is not paid for his labor but for his vision」 James McNeil Whistler 

教育の場においても、
アーティストであろうと思う。",Thu Jan 17 15:54:24 +0000 2019,"Boston, MA"
@DutchReBelle @lightzoutcore_ 😂😂😂,Thu Jan 17 15:54:23 +0000 2019,"Boston, MA"
@PKBard @ManthonyCourant More 👏photos 👏of 👏 Bowser👏,Thu Jan 17 15:54:08 +0000 2019,"Boston, MA"
"@atrupar @foxandfriends Ah. A Vox journo using hyperbole.

I wonder if you've ever eaten at Chick-fil-A.",Thu Jan 17 15:53:58 +0000 2019,"Boston, MA"
"#PublicHealthHaiku
Impersonal war -
Remote devastation -
Harms people, planet.
@antiwar1984 @antiwar99 @PeaceAction… https://t.co/gdkAYjINQE",Thu Jan 17 15:53:51 +0000 2019,"Boston, MA"
Lmao I lied. Ofc I was gonna do it .. this is my #10YearCallenge 😭 https://t.co/tVGjpv4QT4,Thu Jan 17 15:53:51 +0000 2019,"Boston, MA"
@WebbersRacing @TM_Touring Good work Adam!!,Thu Jan 17 15:53:20 +0000 2019,"Boston, MA"
No one touch monky or I will castrate you https://t.co/0D2NeU318j,Thu Jan 17 15:52:57 +0000 2019,"Boston, MA"
"Don’t let that op ed fool you, @SenatorRomney is still the biggest coward in politics right now https://t.co/ntPsffg1Do",Thu Jan 17 15:52:43 +0000 2019,"Boston, MA"
@lightzoutcore_ @DutchReBelle Lol I’m just watching in the background laughing,Thu Jan 17 15:52:42 +0000 2019,"Boston, MA"
All done Usn is out of surgery and going home just in a bit of pain. @CoachBobChesney @TheNortheast10 @WooBaseball… https://t.co/oMxwVM8oth,Thu Jan 17 15:52:30 +0000 2019,"Boston, MA"
thriving https://t.co/So48RcO5QE,Thu Jan 17 15:52:22 +0000 2019,"Boston, MA"
@STAC_MORRIS Niggas commentary took me TF out 😂😂,Thu Jan 17 15:52:15 +0000 2019,"Boston, MA"
A Check y'all gifts out on Face Book ok. Don't Eat the$$$$ it's real. UNTIL the next time Folks...,Thu Jan 17 15:51:57 +0000 2019,"Boston, MA"
@Swishergirl24 @violet_heartin Death.,Thu Jan 17 15:51:49 +0000 2019,"Boston, MA"
@rettori @christianposta @soloio_inc @EnvoyProxy Can I join like a Statler and Waldorf like character?,Thu Jan 17 15:51:45 +0000 2019,"Boston, MA"
I think I just tweet now to troll @realDonaldTrump and his blissfully ignorant racist slaves...,Thu Jan 17 15:51:45 +0000 2019,"Boston, MA"
