tweet_text,tweet_time,tweet_place
@mspowahs what are you suggesting ada https://t.co/uFuZKUcAu4,Thu Jan 03 23:19:52 +0000 2019,"Portland, OR"
@gastrognome Seems more like a response from your Aunt....,Thu Jan 03 23:19:19 +0000 2019,"Portland, OR"
@isackstaley https://t.co/I49WI6VsIA,Thu Jan 03 23:18:15 +0000 2019,"Portland, OR"
I can vouch for Cliff’s diligence. https://t.co/3OvV6xnqJe,Thu Jan 03 23:18:13 +0000 2019,"Portland, OR"
"I ain't with the drama
You can meet my llama https://t.co/Dqo8cLgzFB",Thu Jan 03 23:18:05 +0000 2019,"Portland, OR"
@sanyal_poulomi @teestasdad Granted we went to show up the Russians. Now we're all about Mars piddly ass little rov… https://t.co/Oqaa7mT32b,Thu Jan 03 23:17:33 +0000 2019,"Portland, OR"
@OpeolaBukola @Backstage_Cap @lolitataub @bryanlanders https://t.co/mIhzCAE0ko,Thu Jan 03 23:17:10 +0000 2019,"Portland, OR"
"UNWANTED PERSON at 1500 BLOCK OF NE KILLINGSWORTH ST, PORTLAND, OR [Portland Police #PP19000002895] 14:52 #pdx911",Thu Jan 03 23:17:02 +0000 2019,"Portland, OR"
"SUSPICIOUS - WITH WEAPON *H at NE HALSEY ST / NE 102ND AVE, PORTLAND, OR [Portland Police #PP19000002918] 15:01 #pdx911",Thu Jan 03 23:17:02 +0000 2019,"Portland, OR"
"UNWANTED PERSON at 100 BLOCK OF SE WASHINGTON ST, PORTLAND, OR [Portland Police #PP19000002894] 15:08 #pdx911",Thu Jan 03 23:17:02 +0000 2019,"Portland, OR"
@girlsspinoffray @en_cohen also the flannel-clad fellow in the background,Thu Jan 03 23:16:46 +0000 2019,"Portland, OR"
Nice summary of our @ZGFArchitects  team’s recent work on 3rd Avenue! https://t.co/wBeMjkI2qH,Thu Jan 03 23:16:42 +0000 2019,"Portland, OR"
@Props_To_Me Curious about the quotes there. You don't think housing is a need?,Thu Jan 03 23:16:38 +0000 2019,"Portland, OR"
"@CharlieLeoneFTW just wait a week 
it always comes back",Thu Jan 03 23:16:23 +0000 2019,"Portland, OR"
CREATIVE ZEN TOUCH. What a 2005 Mood. https://t.co/uUybSOGSuz,Thu Jan 03 23:16:11 +0000 2019,"Portland, OR"
"@sanyal_poulomi @teestasdad Lol well they had to say, We did what America didn't date do! Maybe it wasn't worth it?… https://t.co/9KR5AfsdpW",Thu Jan 03 23:16:03 +0000 2019,"Portland, OR"
Plan on doing a lot of reading this year and gaining a ton of knowledge. Organization will be key.,Thu Jan 03 23:16:00 +0000 2019,"Portland, OR"
#live #life #love #art #be https://t.co/aYae8fy31J,Thu Jan 03 23:15:55 +0000 2019,"Portland, OR"
@ACNewman Lincoln in the Bardo? That audio book definitely needed some kitten voice in there with all the celeb readers!,Thu Jan 03 23:15:13 +0000 2019,"Portland, OR"
"VEHICLE STOLEN - COLD at 3000 BLOCK OF SE 136TH AVE, PORTLAND, OR [Portland Police #PP19000002875] 14:29 #pdx911",Thu Jan 03 23:15:02 +0000 2019,"Portland, OR"
"MED - MEDICAL at 900 BLOCK OF SW 11TH AVE, PORTLAND, OR [Portland Fire #RP19000000787] 15:03 #pdx911",Thu Jan 03 23:15:02 +0000 2019,"Portland, OR"
@Louisepsb Is that any part of the reason why your account is protected now? Not sure if it has been for a while - I'm just noticing it,Thu Jan 03 23:14:19 +0000 2019,"Portland, OR"
let me hold a g.,Thu Jan 03 23:14:16 +0000 2019,"Portland, OR"
"If this is fake, it's an extremely sophisticated fake: https://t.co/pSnZ30ao64",Thu Jan 03 23:13:43 +0000 2019,"Portland, OR"
driving north on I-5 and there are literally hundreds of birds flying around in a terrifying manner is this bird box? we haven’t seen it,Thu Jan 03 23:13:23 +0000 2019,"Portland, OR"
I Had A Lot Of Fun Choppin' It Up With My Fellow Podcaster @PDX_GT We Touched On A Lot Of Great Topics Such As Body… https://t.co/nb4UfKSLa9,Thu Jan 03 23:13:19 +0000 2019,"Portland, OR"
Drinking  The Rye by @vebrewing at @vebrewing — https://t.co/PdQOY1Ituq,Thu Jan 03 23:13:00 +0000 2019,"Portland, OR"
@sevtinywizard I’m just getting nostalgia sad over code lyoko😭,Thu Jan 03 23:12:57 +0000 2019,"Portland, OR"
@theOGMessyMike @Chill_Willll we need a logo.,Thu Jan 03 23:12:52 +0000 2019,"Portland, OR"
@Nerienis Made out of cheese turds?  LOL #trump #trumpcrimefamily #pigOTUS,Thu Jan 03 23:12:52 +0000 2019,"Portland, OR"
@strahd1970 @Nataliew1020 @Alyssa_Milano Exactly,Thu Jan 03 23:12:51 +0000 2019,"Portland, OR"
BlackRock CEO Larry Fink says all investors will soon use ESG metrics https://t.co/rk8DE8YkkY,Thu Jan 03 23:12:17 +0000 2019,"Portland, OR"
"Definitely a @WuTangClan day 
#wufixeswoes",Thu Jan 03 23:12:10 +0000 2019,"Portland, OR"
@jdiedrick @brookshelley y’all have got to be kidding me https://t.co/cP7QSYQtAG,Thu Jan 03 23:11:48 +0000 2019,"Portland, OR"
https://t.co/8Ucmy4iQOR,Thu Jan 03 23:11:33 +0000 2019,"Portland, OR"
Yess ma girls #BLACKPINK coming to America for this year's #COACHELLA 2019 yess again https://t.co/T3Y0TpQQeM,Thu Jan 03 23:11:28 +0000 2019,"Portland, OR"
We are eager to see this very import safety improvement come to reality! #VisionZeropdx #VisionZero… https://t.co/JcpP1sQuU6,Thu Jan 03 23:11:25 +0000 2019,"Portland, OR"
Please make this series into a book! @KeatonPatti https://t.co/dkPGWntVXd,Thu Jan 03 23:11:12 +0000 2019,"Portland, OR"
https://t.co/JjsTxcPMys,Thu Jan 03 23:10:48 +0000 2019,"Portland, OR"
"@ParameDocUK Try to be open, a little dramatic, a little silly.

Don't be afraid to call out the wallflowers.

I wi… https://t.co/wUGI0Xz6oC",Thu Jan 03 23:10:40 +0000 2019,"Portland, OR"
Funny... https://t.co/V1sCJR2KnM,Thu Jan 03 23:10:39 +0000 2019,"Portland, OR"
Dialectic Flowers Lead Wizard and Micromanager FakeZappa is working on a side project https://t.co/UvpmDJbh1e https://t.co/UywtTnGoLA,Thu Jan 03 23:10:05 +0000 2019,"Portland, OR"
"Mean Gene, SuperDave, and Captain (&amp;Tennnille) Daryl Dragon... Tough week for 76 year-old men.",Thu Jan 03 23:09:54 +0000 2019,"Portland, OR"
"@PineappleHurts Yeah it is so sad to watch how he’s declined over the years. It always makes me laugh watching him,… https://t.co/zeQjCQ6bIp",Thu Jan 03 23:09:46 +0000 2019,"Portland, OR"
the smoothieheights group chat &gt;&gt;&gt;,Thu Jan 03 23:09:45 +0000 2019,"Portland, OR"
Great selections! Come get some! @ Kevin Holmes Vapor https://t.co/9qeH4m57yA,Thu Jan 03 23:09:38 +0000 2019,"Portland, OR"
"PORTLAND, OR – Fire officials are investigating the destruction of five trucks early Thursday morning. It happened… https://t.co/elvqziWbCi",Thu Jan 03 23:09:23 +0000 2019,"Portland, OR"
"MED - MEDICAL at 2000 BLOCK OF N MARINE DR, PORTLAND, OR [Portland Fire #RP19000000774] 14:10 #pdx911",Thu Jan 03 23:09:01 +0000 2019,"Portland, OR"
@morlandsanders @Channel4 Hummus is a bean!,Thu Jan 03 23:08:57 +0000 2019,"Portland, OR"
AWP: All Your Faves Are Problematic: #MeToo and the Ethics of Public Call-Outs  https://t.co/pYuQTq3A2X,Thu Jan 03 23:08:56 +0000 2019,"Portland, OR"
our song by aventura is so under appreciated,Thu Jan 03 23:08:45 +0000 2019,"Portland, OR"
"@jacobsafari Trust me, we would kill it. Starbucks got an amazing benefits package too lol",Thu Jan 03 23:08:33 +0000 2019,"Portland, OR"
@SpaceForceBravo @Lastplace_champ @bitterlily22 @DogsBCool @HammyOverMiami @danny_buder @ICanPlainlySee @Esjabe1… https://t.co/dDs0RU6RbU,Thu Jan 03 23:07:44 +0000 2019,"Portland, OR"
@SpaceForceBravo @Lastplace_champ @bitterlily22 @DogsBCool @HammyOverMiami @danny_buder @ICanPlainlySee @Esjabe1… https://t.co/tduUd89hbI,Thu Jan 03 23:07:10 +0000 2019,"Portland, OR"
"PREMISE CHECK at 500 BLOCK OF SE 74TH AVE, PORTLAND, OR [Portland Police #PP19000002862] 14:20 #pdx911",Thu Jan 03 23:07:02 +0000 2019,"Portland, OR"
"Ok, I love all of these photos from Marathong by @kccmpbl I’m probably going to end up posting all of them!… https://t.co/38bHOFpnv2",Thu Jan 03 23:06:24 +0000 2019,"Portland, OR"
"@donmoyn @adamcbest 2nd worse hair in Washington. 

(Nothing bears the rat nest on @realDonaldTrump’s empty dome.) https://t.co/TutuDzy9eL",Thu Jan 03 23:06:20 +0000 2019,"Portland, OR"
Here are a couple more of my recent finds at my new favorite store the salvation army! #notredamefootball… https://t.co/slmxMb7Hmq,Thu Jan 03 23:06:03 +0000 2019,"Portland, OR"
"@Hanchar_char I was put under for my wisdom teeth and it was amazing. Also, have been given heavy sedatives (that d… https://t.co/eIN6pouWon",Thu Jan 03 23:05:53 +0000 2019,"Portland, OR"
@AliciaLGlass Welcome!,Thu Jan 03 23:05:35 +0000 2019,"Portland, OR"
We need to put an end to fan voting. https://t.co/SkW6DKyFvm,Thu Jan 03 23:05:21 +0000 2019,"Portland, OR"
"MED - MEDICAL at 1000 BLOCK OF SW 3RD AVE, PORTLAND, OR [Portland Fire #RP19000000771] 13:54 #pdx911",Thu Jan 03 23:05:03 +0000 2019,"Portland, OR"
"THEFT - PRIORITY at 1400 BLOCK OF NW JOHNSON ST, PORTLAND, OR [Portland Police #PP19000002887] 15:02 #pdx911",Thu Jan 03 23:05:02 +0000 2019,"Portland, OR"
"@ne0liberal Rather than argue the merits of a program that doesn't exist and hasn't been laid out in detail, what w… https://t.co/AM3Q6Homa1",Thu Jan 03 23:04:54 +0000 2019,"Portland, OR"
"@Hanchar_char Ha ha, if only the shots were enough. Summer 2016 I had a tooth pulled and it had no feeling and they… https://t.co/eiftNGtMJX",Thu Jan 03 23:04:36 +0000 2019,"Portland, OR"
@RTodKelly do they think that question is rhetorical?,Thu Jan 03 23:04:29 +0000 2019,"Portland, OR"
"@jmsullivanbooks @jjulienauthor And if putting off writing means a back log of stress, I should rethink the project I set out to do.",Thu Jan 03 23:04:15 +0000 2019,"Portland, OR"
"MED - MEDICAL at 17000 BLOCK OF SE KELLY ST, PORTLAND, OR [Portland Fire #RP19000000757] 13:30 #pdx911",Thu Jan 03 23:04:02 +0000 2019,"Portland, OR"
"PUBAST - PUBLIC ASSIST at 2200 BLOCK OF SW SUNSET DR, PORTLAND, OR [Portland Fire #RP19000000781] 14:35 #pdx911",Thu Jan 03 23:04:02 +0000 2019,"Portland, OR"
"@adamcbest @tajhell Thanks for nothing, @TGowdySC.

 Literally nothing. 

You made no difference. None. 

Congrats… https://t.co/dbkB2w5HiT",Thu Jan 03 23:03:49 +0000 2019,"Portland, OR"
Portlandia.,Thu Jan 03 23:03:47 +0000 2019,"Portland, OR"
"1.3 is the new 12.31.

I'll be playing at Portland's one and only @bithousesaloon tonight with @kivettbednar,… https://t.co/3etigC87cn",Thu Jan 03 23:03:36 +0000 2019,"Portland, OR"
Wow wow wow!!! Thanks sooo much to @HeIsTimberwolf for the incredible Raid near the end of my stream last night. He… https://t.co/aGMdpMiujM,Thu Jan 03 23:03:17 +0000 2019,"Portland, OR"
"Golden-crowned Sparrow at Force Lake, Portland. Also Canvasbacks, Ruddy Ducks, House Spsrrows. 
27 species for the… https://t.co/zkFn7jMj7x",Thu Jan 03 23:03:09 +0000 2019,"Portland, OR"
@AngelaBelcamino Thorough #investigation &amp; #indictment. &amp; #prison,Thu Jan 03 23:03:08 +0000 2019,"Portland, OR"
@one80one I thank God everyday!,Thu Jan 03 23:03:01 +0000 2019,"Portland, OR"
"UNWANTED PERSON at 1000 BLOCK OF NW 10TH AVE, PORTLAND, OR [Portland Police #PP19000002808] 13:43 #pdx911",Thu Jan 03 23:01:02 +0000 2019,"Portland, OR"
Tom but tobey right behind him https://t.co/2FlGriLV0m,Thu Jan 03 23:01:02 +0000 2019,"Portland, OR"
"MED - MEDICAL at 600 BLOCK OF W BURNSIDE ST, PORTLAND, OR [Portland Fire #RP19000000784] 14:51 #pdx911",Thu Jan 03 23:01:02 +0000 2019,"Portland, OR"
@UROCKlive1 @Bornabrit1 @NathanOHaraPhD Neither Ivanka nor Melania are pretty enough to be models.,Thu Jan 03 23:00:50 +0000 2019,"Portland, OR"
@thewldmnd @honeylattepdx @angelynadarling @loser513 @halfaccess @wilsonxcassie @eeelijahterrir @hellacroix… https://t.co/EdFbtMqQ7P,Thu Jan 03 23:00:25 +0000 2019,"Portland, OR"
Bro a basic 2 bedroom house on Airbnb during Coachella weekend is $850 a night #NoMames,Thu Jan 03 23:00:16 +0000 2019,"Portland, OR"
Hasan Minhaj is doing The Most in 20 minute episodes on Netflix.  Patriot Act.,Thu Jan 03 23:00:01 +0000 2019,"Portland, OR"
Okay but why does King Princess sound like Selena Gomez so much in “Pussy is God”?,Thu Jan 03 22:59:53 +0000 2019,"Portland, OR"
@aria_kosara Those days are the worst. I hope you wake up tomorrow and feel happier,Thu Jan 03 22:59:45 +0000 2019,"Portland, OR"
@Fahrenthold @RealTerryBoers,Thu Jan 03 22:59:23 +0000 2019,"Portland, OR"
"@krassenstein Hell Yeah, &amp; don't stop  there.  There are quite a few Senators, like McConnell &amp; company who have be… https://t.co/XV1PSMzOpx",Thu Jan 03 22:59:22 +0000 2019,"Portland, OR"
New haircut! Thx Steven!!! @ Oranj Studio https://t.co/aonxmguhtd,Thu Jan 03 22:59:21 +0000 2019,"Portland, OR"
@iamofdaniel Shitburger is banned in Portland Oregon/Cascadia soon to be.,Thu Jan 03 22:59:15 +0000 2019,"Portland, OR"
"@RitaPanahi So, they have a non-aggression pact.",Thu Jan 03 22:59:11 +0000 2019,"Portland, OR"
Anyone have advice about being away from a significant other and being long distance? #longdistancerelationship #Relationship #tips,Thu Jan 03 22:59:08 +0000 2019,"Portland, OR"
@kaitlancollins @Jusretscpo The only thing missing from this Penis Head gathering is Stephen Miller.,Thu Jan 03 22:59:03 +0000 2019,"Portland, OR"
"UNWANTED PERSON at 1400 BLOCK OF SE ANKENY ST, PORTLAND, OR [Portland Police #PP19000002813] 13:44 #pdx911",Thu Jan 03 22:59:03 +0000 2019,"Portland, OR"
"POLREQ - POLICE REQUEST (DISPATCH/BALANCE) at SE CLINTON ST / SE 31ST AVE, PORTLAND, OR [Portland Fire #RP19000000780] 14:35 #pdx911",Thu Jan 03 22:59:02 +0000 2019,"Portland, OR"
"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 2800 BLOCK OF N GANTENBEIN AVE, PORTLAND, OR [Portland Fire #RP19000000782] 14:47 #pdx911",Thu Jan 03 22:59:02 +0000 2019,"Portland, OR"
BWAHAHAHAHA https://t.co/lIV9zc6sPH,Thu Jan 03 22:58:54 +0000 2019,"Portland, OR"
"“I am darkness. I am the night. I am floof.”
#blackcatsofinstagram #cuddler #needpets @ Mt. Tabor, Portland, Oregon https://t.co/wgFsD57lJO",Thu Jan 03 22:58:23 +0000 2019,"Portland, OR"
"@Lawrence @sampuzzo1 That's not true.  

We DID elect a woman #president.  

The problem is the #electoralcollege.",Thu Jan 03 22:58:14 +0000 2019,"Portland, OR"
My mom is 46 and has been through a hell of a life and made so many mistakes. But.. I just got off of FaceTime with… https://t.co/5Nm8ZsSfL4,Thu Jan 03 22:58:11 +0000 2019,"Portland, OR"
@DailenOgden No no no! Michelle handled startled flies. We’ll be doing flabbergasted BUTTERflies.  Totally different.,Thu Jan 03 22:57:52 +0000 2019,"Portland, OR"
@Erik_Skopil @MattPrehm Need King to take over. He is now their best player,Thu Jan 03 22:57:50 +0000 2019,"Portland, OR"
"This is quite telling.
#watchwhattheydo https://t.co/Y7ZFJZygxV",Thu Jan 03 22:57:42 +0000 2019,"Portland, OR"
@teestasdad @sanyal_poulomi They don't have to be assholes about it ☺,Thu Jan 03 22:57:19 +0000 2019,"Portland, OR"
Les recomiendo ver la serie de CASE no mamen esta increíble,Thu Jan 03 22:57:14 +0000 2019,"Portland, OR"
"MED - MEDICAL at 2300 BLOCK OF NW GLISAN ST, PORTLAND, OR [Portland Fire #RP19000000767] 13:41 #pdx911",Thu Jan 03 22:57:02 +0000 2019,"Portland, OR"
"@UROCKlive1 @Nevada_Dem @McDonalds Please #BoycottMcDonalds.  #McDonalds promotes #sexualassault #physicalassault.

#boycott #McDonalds",Thu Jan 03 22:56:54 +0000 2019,"Portland, OR"
"Tonight through Saturday @adamraycomedy covers all the comedy bases. He’s been in big-time movies (The Heat, Ghostb… https://t.co/cwRmM5HM5L",Thu Jan 03 22:56:46 +0000 2019,"Portland, OR"
"A little bit of rain inspired art while I walk arlohuckleberryhound @ Portland, Oregon https://t.co/1WDbkdu7ZI",Thu Jan 03 22:56:43 +0000 2019,"Portland, OR"
*6 points https://t.co/wwkghEOsLY,Thu Jan 03 22:56:29 +0000 2019,"Portland, OR"
Shut them done. To make it work. https://t.co/fgrMQmGbbU,Thu Jan 03 22:56:01 +0000 2019,"Portland, OR"
@LahavHarkov @AOC She actually seems like she was a likable teenager back then. The issue is with what she has beco… https://t.co/GjbQ7M3iY8,Thu Jan 03 22:55:26 +0000 2019,"Portland, OR"
"We're hiring! Read about our latest job opening here: Senior Change Manager, Integrated Security Program - https://t.co/avRo2NWPSM",Thu Jan 03 22:55:08 +0000 2019,"Portland, OR"
"ROBBERY - WITH WEAPON *H at 1400 BLOCK OF SW VERMONT ST, PORTLAND, OR [Portland Police #PP19000002749] 12:47 #pdx911",Thu Jan 03 22:55:03 +0000 2019,"Portland, OR"
"MED - MEDICAL at 8000 BLOCK OF SE 17TH AVE, PORTLAND, OR [Portland Fire #RP19000000778] 14:23 #pdx911",Thu Jan 03 22:55:03 +0000 2019,"Portland, OR"
"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 92ND AVE / SE SCHILLER ST, PORTLAND, OR [Portland Police #PP19000002900] 14:48 #pdx911",Thu Jan 03 22:55:02 +0000 2019,"Portland, OR"
Who has put their teeny tiny middle aged dog under for a teeth cleaning? Tell me your positive stories so I feel better about it!!!,Thu Jan 03 22:55:02 +0000 2019,"Portland, OR"
Hilarious https://t.co/f3FiPODKTM,Thu Jan 03 22:54:59 +0000 2019,"Portland, OR"
"@JoannaHastings @LilaRiesen @Flying_Trunk_ I will do, thanks for the support! 😊",Thu Jan 03 22:54:51 +0000 2019,"Portland, OR"
"@Ashencat1 @AlexJayBrady @eric_black3 I would be happy to talk about Murray, but just to be clear, he doesn't write… https://t.co/pIkD2Fe6zf",Thu Jan 03 22:54:39 +0000 2019,"Portland, OR"
OMG. She’s smart. A real sparkler. And has rythum.  A democrat On top of everything else.  What’s not too like. https://t.co/jdwz3hBAgO,Thu Jan 03 22:54:35 +0000 2019,"Portland, OR"
Shoutout to all the amazing artists in ‘18 (like @KuBits) who somehow maintained strict professionalism while readi… https://t.co/OMxiGWyVGF,Thu Jan 03 22:54:25 +0000 2019,"Portland, OR"
"“I was thinking that I needed a coffee, but all I needed was a time constraint”",Thu Jan 03 22:54:24 +0000 2019,"Portland, OR"
First @LEGO_Group Animation class of 2019! #lego #animation @ Taborspace https://t.co/g3ZeVGRA4J,Thu Jan 03 22:54:20 +0000 2019,"Portland, OR"
$10 tO wHOeVeR diDn’T bReATh TodAy,Thu Jan 03 22:54:05 +0000 2019,"Portland, OR"
why is it so easy to understand the hype behind playboi carti?,Thu Jan 03 22:53:47 +0000 2019,"Portland, OR"
@UROCKlive1 @Nevada_Dem @McDonalds WTF???  Just WTF?,Thu Jan 03 22:53:25 +0000 2019,"Portland, OR"
"When someone hears you listening to .@2chainz &amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp; starts saying ""Sup Doggg"" at you… https://t.co/VgxdzH6MS7",Thu Jan 03 22:53:19 +0000 2019,"Portland, OR"
"VANDALISM - COLD at 4300 BLOCK OF SE MILWAUKIE AVE, PORTLAND, OR [Portland Police #PP19000002664] 13:02 #pdx911",Thu Jan 03 22:53:03 +0000 2019,"Portland, OR"
"MED - MEDICAL at 8900 BLOCK OF SE TENINO ST, PORTLAND, OR [Portland Fire #RP19000000760] 13:32 #pdx911",Thu Jan 03 22:53:03 +0000 2019,"Portland, OR"
"MED - MEDICAL at 4600 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP19000000770] 13:52 #pdx911",Thu Jan 03 22:53:03 +0000 2019,"Portland, OR"
"ASSAULT - PRIORITY at 9900 BLOCK OF SE MT SCOTT BLVD, PORTLAND, OR [Portland Police #PP19000002866] 14:16 #pdx911",Thu Jan 03 22:53:02 +0000 2019,"Portland, OR"
"@Ashencat1 @AlexJayBrady @eric_black3 My point is not that one kind of denial is better or worse than another, but… https://t.co/MUHvIhpnZp",Thu Jan 03 22:52:58 +0000 2019,"Portland, OR"
@siano2020 The party of hate deserves more punishment than they'll ever receive.  #conservatives #twitter,Thu Jan 03 22:52:53 +0000 2019,"Portland, OR"
@RitaPanahi Will they fling wet towels at the enemy?,Thu Jan 03 22:52:23 +0000 2019,"Portland, OR"
PDX - Rated... thinking I’ll finally try it out.,Thu Jan 03 22:52:21 +0000 2019,"Portland, OR"
#tbt I was super excited and honored to have played a guest solo on the 2018 EXMORTUS album The Sound of Steel. Lov… https://t.co/5ze5GGrJzO,Thu Jan 03 22:52:15 +0000 2019,"Portland, OR"
@aussiesdointhgs,Thu Jan 03 22:52:09 +0000 2019,"Portland, OR"
"@drkiki Nope, we somestimes shower... I heard the secret is to have a low light set up for those days you don’t fee… https://t.co/fUZB1qxeKf",Thu Jan 03 22:52:05 +0000 2019,"Portland, OR"
@meltedradioo 🤫 front rowwwwww,Thu Jan 03 22:51:53 +0000 2019,"Portland, OR"
Socal rocks. Don’t let anyone tell you different. https://t.co/ukhRtttsu5,Thu Jan 03 22:51:43 +0000 2019,"Portland, OR"
"Ferns in trees. Very #PNW.
#Loretofilter https://t.co/gM2J7mkLhc",Thu Jan 03 22:51:31 +0000 2019,"Portland, OR"
@SariArhoHavren Their bottom line takes precedence over human-rights or expression.,Thu Jan 03 22:51:25 +0000 2019,"Portland, OR"
"Can you recommend anyone for this #Engineering job in Portland, OR? Click the link in our bio to see it and more. P… https://t.co/tu4U73olaM",Thu Jan 03 22:51:21 +0000 2019,"Portland, OR"
"They made a whole movie in the 80s to teach squares like @realdanjordan to not be such squares and yet here he is,… https://t.co/vT07KYfyk8",Thu Jan 03 22:51:12 +0000 2019,"Portland, OR"
We're hiring! Click to apply: Pharmacy Technician - 340B - https://t.co/rID0xhvp4L #pharmacy,Thu Jan 03 22:51:08 +0000 2019,"Portland, OR"
"@transscribe I mean I don’t think it’s embarrassing, but I went to circus camp as a kid and there are definitely ph… https://t.co/bJxTEezFJf",Thu Jan 03 22:51:05 +0000 2019,"Portland, OR"
@just_channing You nailed it on the head,Thu Jan 03 22:51:02 +0000 2019,"Portland, OR"
"VEHICLE STOLEN - COLD at 10200 BLOCK OF NE CASCADES PKWY, PORTLAND, OR [Portland Police #PP19000002867] 14:37 #pdx911",Thu Jan 03 22:51:02 +0000 2019,"Portland, OR"
"@Ashencat1 @AlexJayBrady @eric_black3 You're now talking about Charles Murray, who doesn't write for Quillite. And… https://t.co/Tx8vMKEI6k",Thu Jan 03 22:51:00 +0000 2019,"Portland, OR"
Yeah..i was only half-heartedly asking..need a festival fix for 2019 though with @Sasquatch dead https://t.co/A0roziddvo,Thu Jan 03 22:50:54 +0000 2019,"Portland, OR"
Swing on in tonight for the opening &amp; say Hi! @ Pearl District Downtown Portland https://t.co/V8Fkp3ebnz,Thu Jan 03 22:50:46 +0000 2019,"Portland, OR"
Arsenal fans rejoicing in another year of no unbeaten team. Still 10 points behind the best Premier league team eve… https://t.co/zecn8GCj2D,Thu Jan 03 22:50:44 +0000 2019,"Portland, OR"
omg. Your a little late. Leave already. You are not worthy. Just go to your happy place alone. https://t.co/8B2usJqXGH,Thu Jan 03 22:50:43 +0000 2019,"Portland, OR"
"@brookshelley I appreciate your name is in multiple places

just in case you forget it",Thu Jan 03 22:50:14 +0000 2019,"Portland, OR"
"Granted, I never read the Game of Thrones books, but I always saw The Wall in that show as a metaphor for all the s… https://t.co/f8QcHpotoJ",Thu Jan 03 22:50:06 +0000 2019,"Portland, OR"
@jyarvin @NewsHour @SpeakerPelosi @JerryNadler @RepSarbanes It will not get very far,Thu Jan 03 22:50:05 +0000 2019,"Portland, OR"
"@TPM Dancing is not dignified for a member of Congress. The theater, on the other hand:
https://t.co/duwys5VEZ2",Thu Jan 03 22:49:39 +0000 2019,"Portland, OR"
"@TayRicci Hi, there. I'm an adjunct instructor at WSU Vancouver, where I teach Sports &amp; the Media. Every semester I… https://t.co/Qz7S9BGLaD",Thu Jan 03 22:49:16 +0000 2019,"Portland, OR"
"UNWANTED PERSON at 16100 BLOCK OF SE DIVISION ST, PORTLAND, OR [Portland Police #PP19000002871] 14:24 #pdx911",Thu Jan 03 22:49:02 +0000 2019,"Portland, OR"
@gretchenfrazee @NewsHour @paulsolman @DianeLincEstes @KristinBTate they sure do cover those big issues.,Thu Jan 03 22:48:47 +0000 2019,"Portland, OR"
Become more aware of what's actually worth your energy.,Thu Jan 03 22:48:46 +0000 2019,"Portland, OR"
Buh bye https://t.co/csCSa3cFaB,Thu Jan 03 22:48:27 +0000 2019,"Portland, OR"
@CBSNews @Lynda_Tran @LeslieSanchez They actually seem to be disintegrating,Thu Jan 03 22:47:58 +0000 2019,"Portland, OR"
@Michael_DiTullo So creepy *shudder*,Thu Jan 03 22:47:27 +0000 2019,"Portland, OR"
@TheIJR @MichelleMakori that is probably why Senator Corker didn't bother to run for reelection.,Thu Jan 03 22:47:26 +0000 2019,"Portland, OR"
"New Year, new art!  I figured it was high time to put up a new sample for my #petportrait commissions and my dog Mi… https://t.co/kZ5riv8Cfq",Thu Jan 03 22:47:24 +0000 2019,"Portland, OR"
You might want to turn off @FoxNews &amp; get an @HBO subscription @realDonaldTrump...🤦‍♂️ https://t.co/tl3Ms7Z0YL,Thu Jan 03 22:47:10 +0000 2019,"Portland, OR"
"MED - MEDICAL at 3500 BLOCK OF SE 79TH AVE, PORTLAND, OR [Portland Fire #RP19000000764] 13:40 #pdx911",Thu Jan 03 22:47:01 +0000 2019,"Portland, OR"
@GSarafan Five guys and one with really bad hair.,Thu Jan 03 22:46:53 +0000 2019,"Portland, OR"
"@Ashencat1 @AlexJayBrady @eric_black3 No, there is no credible evidence linking vaccines and autism. There is credi… https://t.co/tOSxJlV6F8",Thu Jan 03 22:46:51 +0000 2019,"Portland, OR"
Not a single penny for any wall. That’s why we voted for you Nancy Pelosi. https://t.co/EhVbUBswF9,Thu Jan 03 22:45:55 +0000 2019,"Portland, OR"
Overpay by emphasizing no payroll tax in Vegas https://t.co/ddUguVZjgc,Thu Jan 03 22:45:40 +0000 2019,"Portland, OR"
"Just posted a photo @ Portland, Oregon https://t.co/ggRrHY9AYn",Thu Jan 03 22:45:37 +0000 2019,"Portland, OR"
Or atomize virtual felines with but a touch. https://t.co/bC9TeC1LfM,Thu Jan 03 22:45:30 +0000 2019,"Portland, OR"
@AFP @sicat222 it might actually have something to do with all of the people attempting to escape from your country… https://t.co/jzp4HlMVfS,Thu Jan 03 22:45:26 +0000 2019,"Portland, OR"
@bolmanutebol @hen_ease fault,Thu Jan 03 22:45:21 +0000 2019,"Portland, OR"
